experiment,method,model,trial,regret_mean,nregret_mean,n_tasks
meta_only,ridge,ridge,373,9.284209744503853e-05,0.00016301851851851837,72
meta_only,ridge,ridge,374,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,375,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,376,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,377,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,378,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,379,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,380,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,381,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,382,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,383,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,384,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,385,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,386,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,387,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,388,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,389,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,390,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,391,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,392,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,393,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,394,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,395,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,396,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,397,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,398,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,399,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,400,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,401,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,402,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,403,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,404,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,405,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,406,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,407,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,408,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,409,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,410,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,411,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,412,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,413,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,414,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,415,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,416,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,417,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,418,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,419,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,420,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,421,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,422,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,423,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,424,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,425,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,426,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,427,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,428,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,429,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,430,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,431,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,432,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,433,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,434,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,435,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,436,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,437,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,438,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,439,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,440,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,ridge,ridge,441,0.0,0.0,72
meta_only,ridge,ridge,442,0.0,0.0,72
meta_only,ridge,ridge,443,0.0,0.0,72
meta_only,ridge,ridge,444,0.0,0.0,72
meta_only,ridge,ridge,445,0.0,0.0,72
meta_only,ridge,ridge,446,0.0,0.0,72
meta_only,ridge,ridge,447,0.0,0.0,72
meta_only,ridge,ridge,448,0.0,0.0,72
meta_only,ridge,ridge,449,0.0,0.0,72
meta_only,ridge,ridge,450,0.0,0.0,72
meta_only,ridge,ridge,451,0.0,0.0,72
meta_only,ridge,ridge,452,0.0,0.0,72
meta_only,random_forest,random_forest,1,0.058941785966445046,0.1569928390149322,72
meta_only,random_forest,random_forest,2,0.0434800772297688,0.11091751558787624,72
meta_only,random_forest,random_forest,3,0.03031361190619723,0.07432493682287818,72
meta_only,random_forest,random_forest,4,0.014667200859020683,0.035138042817945726,72
meta_only,random_forest,random_forest,5,0.01288979050469272,0.03136427295482122,72
meta_only,random_forest,random_forest,6,0.010913748150955378,0.02635381786303306,72
meta_only,random_forest,random_forest,7,0.010370519785952994,0.02523238999290496,72
meta_only,random_forest,random_forest,8,0.00816976699984811,0.019948348023442926,72
meta_only,random_forest,random_forest,9,0.006566543217331886,0.017414087631438743,72
meta_only,random_forest,random_forest,10,0.0047213298130525305,0.012826854992020846,72
meta_only,random_forest,random_forest,11,0.003910079906747533,0.011684413223713322,72
meta_only,random_forest,random_forest,12,0.003097768083302569,0.009773918419915342,72
meta_only,random_forest,random_forest,13,0.002469638765257306,0.008164490905956352,72
meta_only,random_forest,random_forest,14,0.002388134744392278,0.007948725658545538,72
meta_only,random_forest,random_forest,15,0.0020982537920113276,0.007588537992491569,72
meta_only,random_forest,random_forest,16,0.0020982537920113276,0.007588537992491569,72
meta_only,random_forest,random_forest,17,0.002078088668174793,0.007567819218435586,72
meta_only,random_forest,random_forest,18,0.0020271246383012967,0.0073358710404188565,72
meta_only,random_forest,random_forest,19,0.0019788051554666813,0.007230651950893535,72
meta_only,random_forest,random_forest,20,0.001970144817937893,0.007221083300365644,72
meta_only,random_forest,random_forest,21,0.001968874963908393,0.007216257056960929,72
meta_only,random_forest,random_forest,22,0.001968874963908393,0.007216257056960929,72
meta_only,random_forest,random_forest,23,0.0019170310111846747,0.007047719591500997,72
meta_only,random_forest,random_forest,24,0.001883273480585408,0.006970007372679176,72
meta_only,random_forest,random_forest,25,0.0018174541019650822,0.006728058088900628,72
meta_only,random_forest,random_forest,26,0.0017829972248521746,0.0066798968029422555,72
meta_only,random_forest,random_forest,27,0.0017675781466416753,0.006620600015405015,72
meta_only,random_forest,random_forest,28,0.001568037318927186,0.00629395472100419,72
meta_only,random_forest,random_forest,29,0.001568037318927186,0.00629395472100419,72
meta_only,random_forest,random_forest,30,0.001568037318927186,0.00629395472100419,72
meta_only,random_forest,random_forest,31,0.0015501151419074826,0.006273235392124499,72
meta_only,random_forest,random_forest,32,0.0015375913466965806,0.006209231295862331,72
meta_only,random_forest,random_forest,33,0.0014749087783859514,0.005963140505000091,72
meta_only,random_forest,random_forest,34,0.0014229794103237088,0.005802113168064317,72
meta_only,random_forest,random_forest,35,0.0014229794103237088,0.005802113168064317,72
meta_only,random_forest,random_forest,36,0.0014229794103237088,0.005802113168064317,72
meta_only,random_forest,random_forest,37,0.0014229794103237088,0.005802113168064317,72
meta_only,random_forest,random_forest,38,0.0014229794103237088,0.005802113168064317,72
meta_only,random_forest,random_forest,39,0.0012114578063559087,0.005480344448560998,72
meta_only,random_forest,random_forest,40,0.0011906244730225746,0.005449388529789327,72
meta_only,random_forest,random_forest,41,0.0011906244730225746,0.005449388529789327,72
meta_only,random_forest,random_forest,42,0.0011906244730225746,0.005449388529789327,72
meta_only,random_forest,random_forest,43,0.0011289785809074854,0.004917322675927798,72
meta_only,random_forest,random_forest,44,0.0011289785809074854,0.004917322675927798,72
meta_only,random_forest,random_forest,45,0.0011045692858479268,0.004875739176260466,72
meta_only,random_forest,random_forest,46,0.0010689842053297576,0.0047990852358252446,72
meta_only,random_forest,random_forest,47,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,48,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,49,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,50,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,51,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,52,0.0010512528514602922,0.004717056898763349,72
meta_only,random_forest,random_forest,53,0.0008613409705730238,0.0043534734199966235,72
meta_only,random_forest,random_forest,54,0.0008613409705730238,0.0043534734199966235,72
meta_only,random_forest,random_forest,55,0.0008449238442268186,0.004327753255387569,72
meta_only,random_forest,random_forest,56,0.0007156050008593653,0.0036022413932251893,72
meta_only,random_forest,random_forest,57,0.0007101239870910594,0.003582024669951699,72
meta_only,random_forest,random_forest,58,0.0007029987394887042,0.0035744402937666394,72
meta_only,random_forest,random_forest,59,0.00033424411206242003,0.0008441442865398986,72
meta_only,random_forest,random_forest,60,0.0003317188595371661,0.0008414161606532561,72
meta_only,random_forest,random_forest,61,0.00030556275993473856,0.000811526155870855,72
meta_only,random_forest,random_forest,62,0.00030556275993473856,0.000811526155870855,72
meta_only,random_forest,random_forest,63,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,64,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,65,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,66,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,67,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,68,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,69,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,70,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,71,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,72,0.00029908271846247305,0.0008037292496832301,72
meta_only,random_forest,random_forest,73,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,74,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,75,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,76,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,77,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,78,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,79,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,80,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,81,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,82,0.00023478230693983903,0.0007284914983891405,72
meta_only,random_forest,random_forest,83,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,84,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,85,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,86,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,87,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,88,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,89,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,90,0.00015427123608637786,0.0004848395734378765,72
meta_only,random_forest,random_forest,91,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,92,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,93,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,94,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,95,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,96,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,97,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,98,0.00010662496202501019,0.00021774626003201594,72
meta_only,random_forest,random_forest,99,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,100,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,101,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,102,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,103,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,104,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,105,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,106,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,107,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,108,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,109,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,110,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,111,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,112,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,113,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,114,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,115,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,116,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,117,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,118,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,119,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,120,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,121,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,122,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,123,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,124,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,125,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,126,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,127,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,128,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,129,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,130,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,131,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,132,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,133,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,134,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,135,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,136,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,137,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,138,0.00010227107836078182,0.0002097824541713462,72
meta_only,random_forest,random_forest,139,0.00010227107836078182,0.0002097824541713462,72
